event_numer, event_time[s], pulse_height[adc]
2831, 2156.027480363846, 6415.0
2832, 2156.8598697185516, 22213.0
2833, 2157.530256986618, 6508.0
2834, 2158.370215177536, 7248.0
2835, 2158.599894762039, 6433.0
2836, 2160.395229101181, 2374.0
2837, 2160.5749814510345, 6847.0
2838, 2160.6749160289764, 16279.0
2839, 2161.1847972869873, 7370.0
2840, 2161.3449127674103, 13236.0
2841, 2161.8275952339172, 6430.0
2842, 2162.397625207901, 17657.0
2843, 2162.978568315506, 15226.0
2844, 2163.1477823257446, 6063.0
2845, 2163.6079709529877, 8555.0
2846, 2164.6499223709106, 5425.0
2847, 2164.6699464321136, 6743.0
2848, 2164.6901893615723, 6307.0
2849, 2164.838800430298, 22307.0
2850, 2166.7853672504425, 7532.0
2851, 2168.844251871109, 7644.0
2852, 2171.0565207004547, 6272.0
2853, 2171.155781507492, 5598.0
2854, 2171.3358714580536, 11422.0
2855, 2171.6659681797028, 6341.0
2856, 2171.868064403534, 8720.0
2857, 2172.6083793640137, 26097.0
2858, 2173.1222689151764, 19218.0
2859, 2173.9923882484436, 12204.0
2860, 2174.5022785663605, 6531.0
2861, 2174.573090314865, 6126.0
2862, 2174.6822679042816, 6499.0
2863, 2176.2092163562775, 6284.0
2864, 2177.2183644771576, 4151.0
2865, 2177.82909989357, 6504.0
2866, 2177.922519683838, 20573.0
2867, 2178.9082782268524, 6818.0
2868, 2181.4566628932953, 11330.0
2869, 2182.526916742325, 6553.0
2870, 2184.048236846924, 4488.0
2871, 2185.2551562786102, 20159.0
2872, 2186.0254323482513, 17541.0
2873, 2186.275092601776, 13303.0
2874, 2186.3956270217896, 22953.0
2875, 2186.605635166168, 6850.0
2876, 2186.8282437324524, 2030.0
2877, 2188.094235420227, 6787.0
2878, 2189.1240785121918, 8197.0
2879, 2190.424194097519, 6280.0
2880, 2191.1332819461823, 11140.0
2881, 2191.844719171524, 21168.0
2882, 2193.0443069934845, 6153.0
2883, 2194.156800031662, 7289.0
2884, 2194.3162376880646, 6742.0
2885, 2194.835192680359, 26981.0
2886, 2195.869141817093, 7111.0
2887, 2197.3628857135773, 21291.0
2888, 2198.628415584564, 12248.0
2889, 2199.172983646393, 11808.0
2890, 2199.482940196991, 5836.0
2891, 2200.226671218872, 5836.0
2892, 2200.546473264694, 6173.0
2893, 2201.141230583191, 17312.0
2894, 2201.18052983284, 19445.0
2895, 2201.846912622452, 10684.0
2896, 2201.959803581238, 8140.0
2897, 2202.6289298534393, 6195.0
2898, 2202.699093103409, 5715.0
2899, 2203.0996103286743, 6092.0
2900, 2204.329083442688, 7361.0
2901, 2204.3494205474854, 6732.0
2902, 2204.861299276352, 16035.0
2903, 2205.6048114299774, 20625.0
2904, 2206.605162858963, 16154.0
2905, 2207.2193145751953, 9067.0
2906, 2207.8041644096375, 7125.0
2907, 2208.208745241165, 6007.0
2908, 2208.8994364738464, 8106.0
2909, 2209.4284241199493, 20921.0
2910, 2209.5196895599365, 7365.0
2911, 2209.829363822937, 9415.0
2912, 2209.922951221466, 7908.0
2913, 2211.320803165436, 10611.0
2914, 2211.5509974956512, 5801.0
2915, 2212.11127948761, 16902.0
2916, 2212.970848083496, 6718.0
2917, 2213.670994281769, 20860.0
2918, 2213.909299850464, 14528.0
2919, 2215.379475593567, 1248.0
2920, 2216.275755882263, 17639.0
2921, 2218.6790387630463, 11052.0
2922, 2218.8281140327454, 18657.0
2923, 2218.8897223472595, 12302.0
2924, 2220.244490146637, 21291.0
2925, 2222.1195244789124, 20308.0
2926, 2222.3295352458954, 23503.0
2927, 2222.449554204941, 7551.0
2928, 2222.7959525585175, 9082.0
2929, 2223.379515171051, 22259.0
2930, 2224.3395154476166, 5602.0
2931, 2226.6873064041138, 14323.0
2932, 2227.017772912979, 22815.0
2933, 2227.6672155857086, 6745.0
2934, 2228.1076214313507, 12992.0
2935, 2233.61816740036, 13352.0
2936, 2233.802585840225, 6840.0
2937, 2234.158165216446, 6427.0
2938, 2234.337641477585, 6217.0
2939, 2234.6878623962402, 7178.0
2940, 2235.6019694805145, 23975.0
2941, 2237.830112218857, 6171.0
2942, 2237.894043445587, 6760.0
2943, 2237.9936208724976, 12802.0
2944, 2238.4139561653137, 20829.0
2945, 2239.1336166858673, 6345.0
2946, 2239.9239151477814, 11318.0
2947, 2240.084661245346, 22126.0
2948, 2240.134496688843, 6227.0
2949, 2240.273661136627, 6055.0
2950, 2240.4637336730957, 7235.0
2951, 2240.8299639225006, 19556.0
2952, 2240.9636001586914, 8340.0
2953, 2241.133957862854, 6180.0
2954, 2242.2322568893433, 6381.0
2955, 2244.3223855495453, 22874.0
2956, 2245.4704501628876, 6127.0
2957, 2245.8903424739838, 18254.0
2958, 2246.279956102371, 5674.0
2959, 2248.6105575561523, 6287.0
2960, 2250.2741997241974, 6916.0
2961, 2250.5743837356567, 6251.0
2962, 2250.614629983902, 15918.0
2963, 2250.972284078598, 11733.0
2964, 2251.0921969413757, 13020.0
2965, 2252.0920145511627, 12862.0
2966, 2252.1421530246735, 8361.0
2967, 2253.380361557007, 6409.0
2968, 2253.844874858856, 6441.0
2969, 2254.088366508484, 16355.0
2970, 2255.002822637558, 6311.0
2971, 2256.158728122711, 12362.0
2972, 2258.422938346863, 6057.0
2973, 2259.524955034256, 6077.0
2974, 2259.5853028297424, 7236.0
2975, 2259.684846639633, 20263.0
2976, 2260.4939777851105, 12265.0
2977, 2260.6339118480682, 5905.0
2978, 2261.6642649173737, 21048.0
2979, 2261.778671503067, 15163.0
2980, 2263.8475823402405, 7027.0
2981, 2264.1005232334137, 6284.0
2982, 2264.290374517441, 7262.0
2983, 2266.1746876239777, 15928.0
2984, 2268.2913222312927, 6111.0
2985, 2268.4718749523163, 7199.0
2986, 2269.3220930099487, 5643.0
2987, 2269.6527712345123, 7083.0
2988, 2269.9690816402435, 8675.0
2989, 2270.862448453903, 6920.0
2990, 2270.9726872444153, 6473.0
2991, 2271.21244263649, 6853.0
2992, 2271.4431421756744, 6229.0
2993, 2272.8415529727936, 20694.0
2994, 2273.002732515335, 16520.0
2995, 2275.0568463802338, 18495.0
2996, 2275.895003557205, 6431.0
2997, 2277.652983188629, 6210.0
2998, 2278.240809440613, 6007.0
2999, 2278.6606543064117, 6216.0
3000, 2279.005031824112, 6161.0
3001, 2279.1750156879425, 5232.0
3002, 2279.875568628311, 21033.0
3003, 2280.1555349826813, 7505.0
3004, 2280.8751866817474, 6640.0
3005, 2281.3653843402863, 23940.0
3006, 2282.1592557430267, 3455.0
3007, 2282.2594497203827, 11037.0
3008, 2282.6293201446533, 7070.0
3009, 2283.1385312080383, 20109.0
3010, 2283.8325457572937, 7201.0
3011, 2283.8470458984375, 13008.0
3012, 2284.0813121795654, 8999.0
3013, 2284.1513447761536, 7086.0
3014, 2286.167138814926, 11719.0
3015, 2287.093481063843, 7689.0
3016, 2287.553519964218, 6007.0
3017, 2287.673492670059, 7224.0
3018, 2287.985446691513, 6866.0
3019, 2288.6143996715546, 1134.0
3020, 2289.331288576126, 1611.0
3021, 2290.6189234256744, 6265.0
3022, 2290.6694979667664, 11329.0
3023, 2290.838684797287, 16189.0
3024, 2290.9528439044952, 19994.0
3025, 2291.254493713379, 8080.0
3026, 2291.653534889221, 6080.0
3027, 2291.693423509598, 13756.0
3028, 2291.903594970703, 6339.0
3029, 2292.0734741687775, 7007.0
3030, 2292.9733052253723, 5896.0
3031, 2294.393002986908, 5907.0
3032, 2295.23850774765, 7211.0
3033, 2295.831912279129, 6143.0
3034, 2295.831912279129, 7555.0
3035, 2296.933316230774, 20872.0
3036, 2299.3688385486603, 6218.0
3037, 2299.529674053192, 6994.0
3038, 2299.6391949653625, 7371.0
3039, 2299.6695852279663, 5157.0
3040, 2299.891859292984, 6117.0
3041, 2300.0518412590027, 6468.0
3042, 2300.5617332458496, 5920.0
3043, 2301.4312868118286, 6286.0
3044, 2302.522323846817, 8733.0
3045, 2303.911667585373, 6773.0
3046, 2304.4317755699158, 6507.0
3047, 2305.4117159843445, 23035.0
3048, 2305.4825513362885, 2265.0
3049, 2306.5217192173004, 24140.0
3050, 2307.494776248932, 12568.0
3051, 2308.151801109314, 19757.0
3052, 2308.261781692505, 26286.0
3053, 2308.431531906128, 20117.0
3054, 2309.401344060898, 2831.0
3055, 2311.8397505283356, 7338.0
3056, 2311.9033386707306, 6575.0
3057, 2312.6728835105896, 16170.0
3058, 2313.3736867904663, 23700.0
3059, 2313.4638707637787, 25625.0
3060, 2313.8137078285217, 19211.0
3061, 2314.8436818122864, 6812.0
3062, 2315.1254642009735, 21224.0
3063, 2315.284068107605, 16838.0
3064, 2315.3343522548676, 19157.0
3065, 2316.0439896583557, 14434.0
3066, 2317.8799846172333, 12763.0
3067, 2318.0896649360657, 7013.0
3068, 2318.3695735931396, 6470.0
3069, 2319.6004140377045, 16277.0
3070, 2319.816332101822, 6390.0
3071, 2320.8568892478943, 17657.0
3072, 2324.5456326007843, 7201.0
3073, 2326.5537571907043, 6555.0
3074, 2326.934609413147, 17731.0
3075, 2328.1643908023834, 5986.0
3076, 2328.353883266449, 6301.0
3077, 2329.09818315506, 5742.0
3078, 2331.004464864731, 6333.0
3079, 2332.962414741516, 6164.0
3080, 2333.2218165397644, 6077.0
3081, 2333.612321615219, 4140.0
3082, 2333.8424706459045, 3926.0
3083, 2334.0520815849304, 5967.0
3084, 2335.0865070819855, 3564.0
3085, 2336.1066217422485, 22190.0
3086, 2336.1560564041138, 6142.0
3087, 2337.2005891799927, 18977.0
3088, 2337.834331035614, 6716.0
3089, 2337.962662220001, 7774.0
3090, 2338.1528718471527, 7172.0
3091, 2338.2422347068787, 6567.0
3092, 2338.4531741142273, 6282.0
3093, 2339.436874628067, 5968.0
3094, 2340.3829646110535, 6301.0
3095, 2340.402527809143, 16881.0
3096, 2340.8450326919556, 6137.0
3097, 2341.3004212379456, 4286.0
3098, 2341.4101490974426, 12841.0
3099, 2341.880965948105, 6350.0
3100, 2343.1221129894257, 20066.0
3101, 2343.3322999477386, 8392.0
3102, 2345.4187593460083, 6633.0
3103, 2346.1147832870483, 7082.0
3104, 2347.538986682892, 25998.0
3105, 2349.094587802887, 10278.0
3106, 2349.23419713974, 6265.0
3107, 2351.061227798462, 6116.0
3108, 2351.1112105846405, 7057.0
3109, 2351.944236755371, 6431.0
3110, 2353.114807367325, 6733.0
3111, 2354.1644880771637, 5928.0
3112, 2354.8080677986145, 6306.0
3113, 2356.1192240715027, 16046.0
3114, 2357.0946061611176, 6154.0
3115, 2358.00484418869, 5853.0
3116, 2358.2547121047974, 6798.0
3117, 2358.675100326538, 6224.0
3118, 2358.834670305252, 6858.0
3119, 2359.156977891922, 6326.0
3120, 2359.526832342148, 6228.0
3121, 2360.037162542343, 21654.0
3122, 2360.806794643402, 6445.0
3123, 2360.80779838562, 6472.0
3124, 2361.387008190155, 2806.0
3125, 2363.4188508987427, 20497.0
3126, 2365.075110435486, 20807.0
3127, 2367.11500954628, 7171.0
3128, 2368.3795104026794, 6690.0
3129, 2370.6954414844513, 20348.0
3130, 2370.8085010051727, 21662.0
3131, 2372.0096347332, 6499.0
3132, 2373.363475084305, 6186.0
3133, 2373.825336933136, 12225.0
3134, 2373.825336933136, 5915.0
3135, 2373.889970064163, 7145.0
3136, 2374.6396667957306, 6997.0
3137, 2374.8419930934906, 19647.0
3138, 2376.2772607803345, 6547.0
3139, 2376.2976474761963, 12465.0
3140, 2377.153757572174, 6052.0
3141, 2377.8231525421143, 9585.0
3142, 2378.907057762146, 21248.0
3143, 2379.8161504268646, 18849.0
3144, 2381.8418521881104, 13475.0
3145, 2382.0761528015137, 6389.0
3146, 2383.5753796100616, 7226.0
3147, 2383.79443526268, 7136.0
3148, 2383.815291404724, 6674.0
3149, 2384.1366860866547, 6672.0
3150, 2384.3757679462433, 10651.0
3151, 2384.4862155914307, 5737.0
3152, 2385.037770986557, 5986.0
3153, 2385.6377091407776, 6384.0
3154, 2386.05393910408, 9497.0
3155, 2387.145948410034, 12589.0
3156, 2387.186557531357, 7077.0
3157, 2387.44580078125, 6286.0
3158, 2388.205291748047, 7856.0
3159, 2388.8180396556854, 6510.0
3160, 2389.6359164714813, 7704.0
3161, 2389.825095653534, 23468.0
3162, 2390.47558760643, 15179.0
3163, 2390.565528154373, 7435.0
3164, 2391.8665449619293, 6269.0
3165, 2392.4256551265717, 0.0
3166, 2392.656419992447, 20152.0
3167, 2393.4860105514526, 7145.0
3168, 2393.6062302589417, 9047.0
3169, 2394.231241464615, 6236.0
3170, 2394.8738725185394, 6527.0
3171, 2395.0143921375275, 6787.0
3172, 2395.3347766399384, 7867.0
3173, 2396.2016344070435, 7004.0
3174, 2396.2316443920135, 7707.0
3175, 2396.9097244739532, 26096.0
3176, 2397.8901352882385, 22311.0
3177, 2398.200343608856, 3759.0
3178, 2399.4003586769104, 6706.0
3179, 2400.978033542633, 25316.0
3180, 2402.3482892513275, 5926.0
3181, 2403.9762909412384, 22655.0
3182, 2407.375789165497, 22710.0
3183, 2407.826915740967, 1362.0
3184, 2409.00586104393, 6308.0
3185, 2410.418834209442, 15438.0
3186, 2410.6182136535645, 10780.0
3187, 2410.968477487564, 6807.0
3188, 2411.2980468273163, 6679.0
3189, 2412.5279545783997, 8698.0
3190, 2413.844101190567, 13425.0
3191, 2414.842798471451, 7441.0
3192, 2415.216586112976, 6926.0
3193, 2415.6061835289, 6371.0
3194, 2416.0006444454193, 7616.0
3195, 2417.1240026950836, 5611.0
3196, 2417.2655487060547, 8762.0
3197, 2418.5133934020996, 7686.0
3198, 2419.0727977752686, 15839.0
3199, 2420.052704334259, 6364.0
3200, 2420.3019218444824, 6281.0
3201, 2421.0227420330048, 6452.0
3202, 2422.278997898102, 14320.0
3203, 2422.368885040283, 7462.0
3204, 2422.528946876526, 24041.0
3205, 2423.799419403076, 12104.0
3206, 2425.52885055542, 6078.0
3207, 2426.034913301468, 6495.0
3208, 2426.6639432907104, 16781.0
3209, 2427.1046829223633, 6056.0
3210, 2427.635479450226, 6189.0
3211, 2428.044626712799, 6463.0
3212, 2428.2942655086517, 5943.0
3213, 2428.5949261188507, 5876.0
3214, 2428.972948551178, 6631.0
3215, 2429.4133100509644, 19183.0
3216, 2430.8515527248383, 14141.0
3217, 2431.454555749893, 6055.0
3218, 2431.915119409561, 7145.0
3219, 2434.6563341617584, 5424.0
3220, 2434.9072620868683, 23213.0
3221, 2437.821393966675, 9446.0
3222, 2438.3513588905334, 10948.0
3223, 2438.8515853881836, 19759.0
3224, 2439.866651058197, 6122.0
3225, 2440.076692342758, 6649.0
3226, 2440.0974214076996, 6460.0
3227, 2441.447261571884, 6068.0
3228, 2441.487633228302, 6447.0
3229, 2441.8509714603424, 19052.0
3230, 2442.6349244117737, 22684.0
3231, 2443.0352370738983, 10530.0
3232, 2443.3854081630707, 18764.0
3233, 2443.8281269073486, 6625.0
3234, 2444.2803580760956, 10234.0
3235, 2445.101052045822, 2635.0
3236, 2446.859130382538, 4043.0
3237, 2446.973632335663, 6673.0
3238, 2448.3070998191833, 12445.0
3239, 2448.3276147842407, 16026.0
3240, 2449.766089439392, 6248.0
3241, 2450.1257815361023, 6189.0
3242, 2450.4753403663635, 7550.0
3243, 2451.2153210639954, 6874.0
3244, 2451.636252641678, 4688.0
3245, 2452.693030357361, 25212.0
3246, 2455.036006450653, 6954.0
3247, 2455.245049238205, 5951.0
3248, 2455.8439724445343, 6181.0
3249, 2455.8439724445343, 10942.0
3250, 2456.4670753479004, 12807.0
3251, 2457.061810731888, 5709.0
3252, 2457.1318554878235, 13263.0
3253, 2457.3618993759155, 6494.0
3254, 2457.5718092918396, 7431.0
3255, 2458.031338453293, 6257.0
3256, 2458.1518948078156, 6694.0
3257, 2458.541846036911, 11539.0
3258, 2458.6116597652435, 5943.0
3259, 2458.8871240615845, 6147.0
3260, 2458.9376986026764, 18445.0
3261, 2459.557625770569, 15150.0
3262, 2460.1719586849213, 5321.0
3263, 2460.821945667267, 23241.0
3264, 2461.3305928707123, 23214.0
3265, 2461.472204685211, 7055.0
3266, 2462.3161387443542, 6433.0
3267, 2463.2099435329437, 6084.0
3268, 2463.4199652671814, 13890.0
3269, 2463.6000695228577, 6938.0
3270, 2463.851244688034, 15014.0
3271, 2464.3152844905853, 6396.0
3272, 2464.615866422653, 7124.0
3273, 2464.844062566757, 5979.0
3274, 2465.4281005859375, 6448.0
3275, 2465.4479212760925, 20841.0
3276, 2466.851823091507, 8445.0
3277, 2467.245751619339, 7488.0
3278, 2467.8347103595734, 6540.0
3279, 2468.0234639644623, 6143.0
3280, 2468.204246044159, 6895.0
3281, 2468.6240696907043, 6674.0
3282, 2468.863965511322, 6522.0
3283, 2469.283677339554, 5903.0
3284, 2469.6033322811127, 6695.0
3285, 2469.6739840507507, 8624.0
3286, 2470.394718647003, 10788.0
3287, 2470.603877544403, 18505.0
3288, 2471.653464078903, 20795.0
3289, 2472.88770031929, 9000.0
3290, 2473.6582746505737, 6837.0
3291, 2473.8265047073364, 5837.0
3292, 2474.0976984500885, 3932.0
3293, 2474.3479583263397, 6169.0
3294, 2474.879932641983, 6373.0
3295, 2474.930481672287, 17849.0
3296, 2476.168173313141, 27198.0
3297, 2477.5502042770386, 7434.0
3298, 2477.9710121154785, 8219.0
3299, 2478.000292778015, 6246.0
3300, 2478.300471305847, 9983.0
3301, 2478.3204221725464, 3419.0
3302, 2478.9208545684814, 6336.0
3303, 2479.5302591323853, 3346.0
3304, 2479.670124769211, 6006.0
3305, 2479.8092160224915, 5672.0
3306, 2480.2502765655518, 21294.0
3307, 2481.2922089099884, 19172.0
3308, 2483.4209916591644, 20144.0
3309, 2484.94592833519, 21475.0
3310, 2485.0560114383698, 6822.0
3311, 2485.366762161255, 5841.0
3312, 2485.54647231102, 8019.0
3313, 2485.845239639282, 6010.0
3314, 2485.852260351181, 6222.0
3315, 2487.600309610367, 6346.0
3316, 2487.6909499168396, 21269.0
3317, 2492.218379497528, 6336.0
3318, 2493.5188105106354, 6327.0
3319, 2495.1186215877533, 2562.0
3320, 2498.6508593559265, 10788.0
3321, 2499.7083258628845, 22533.0
3322, 2499.7788491249084, 5933.0
3323, 2499.9794251918793, 5585.0
3324, 2501.025113105774, 7585.0
3325, 2502.628648042679, 17857.0
3326, 2503.5887534618378, 6255.0
3327, 2504.2590725421906, 6460.0
3328, 2504.828894138336, 18814.0
3329, 2504.8528258800507, 21470.0
3330, 2506.6203026771545, 6573.0
3331, 2507.021561384201, 23797.0
3332, 2507.531180381775, 19604.0
3333, 2507.6510026454926, 13814.0
3334, 2508.448328971863, 23734.0
3335, 2508.822382211685, 11866.0
3336, 2509.5388362407684, 3548.0
3337, 2509.9190537929535, 21338.0
3338, 2510.4994988441467, 19959.0
3339, 2511.8936779499054, 23161.0
3340, 2512.8381717205048, 6770.0
3341, 2513.21088719368, 9222.0
3342, 2513.5510046482086, 8086.0
3343, 2513.8885083198547, 5784.0
3344, 2514.1693432331085, 6172.0
3345, 2515.028640985489, 2067.0
3346, 2515.049100637436, 6215.0
3347, 2515.5192170143127, 22013.0
3348, 2516.3792889118195, 13161.0
3349, 2517.3589129447937, 11458.0
3350, 2519.6513180732727, 3919.0
3351, 2519.853967666626, 21321.0
3352, 2521.3166406154633, 7245.0
3353, 2521.427586078644, 19215.0
3354, 2523.5553171634674, 6665.0
3355, 2524.1070823669434, 6517.0
3356, 2524.2676153182983, 6207.0
3357, 2524.826681613922, 6013.0
3358, 2529.853460788727, 21081.0
3359, 2529.963526248932, 6213.0
3360, 2531.1119232177734, 15162.0
3361, 2531.5319497585297, 7201.0
3362, 2531.691413640976, 20325.0
3363, 2531.8549497127533, 16398.0
3364, 2532.4389431476593, 15670.0
3365, 2532.7483706474304, 6626.0
3366, 2533.0587615966797, 6111.0
3367, 2533.5983262062073, 6583.0
3368, 2534.679659128189, 6536.0
3369, 2535.1091136932373, 18565.0
3370, 2535.519232273102, 6665.0
3371, 2535.5497765541077, 6974.0
3372, 2536.3726296424866, 6577.0
3373, 2536.491645336151, 7052.0
3374, 2536.602059841156, 23212.0
3375, 2537.1112587451935, 6141.0
3376, 2537.5319497585297, 5587.0
3377, 2538.2318127155304, 5880.0
3378, 2538.4213931560516, 6912.0
3379, 2538.5617382526398, 23152.0
3380, 2541.6094601154327, 6756.0
3381, 2542.129900932312, 25356.0
3382, 2542.249661207199, 11360.0
3383, 2543.0379140377045, 24041.0
3384, 2545.4501779079437, 6374.0
3385, 2546.313818216324, 6326.0
3386, 2546.544009208679, 6370.0
3387, 2548.6443960666656, 18527.0
3388, 2549.0635771751404, 11571.0
3389, 2549.974097967148, 20460.0
3390, 2550.064339160919, 18489.0
3391, 2550.483901977539, 22750.0
3392, 2551.047662973404, 1612.0
3393, 2552.8626537323, 3710.0
3394, 2553.3055331707, 9701.0
3395, 2553.46578168869, 20363.0
3396, 2554.67609667778, 21157.0
3397, 2557.1987278461456, 10618.0
3398, 2557.9283027648926, 6359.0
3399, 2558.0684971809387, 9769.0
3400, 2558.2987172603607, 6528.0
3401, 2559.29470038414, 17855.0
3402, 2560.5946967601776, 14332.0
3403, 2560.6144649982452, 8902.0
3404, 2560.8542149066925, 20792.0
3405, 2562.6062309741974, 4401.0
3406, 2563.0557911396027, 6191.0
3407, 2563.396018743515, 6578.0
3408, 2563.5861535072327, 6412.0
3409, 2563.6571094989777, 15937.0
3410, 2564.821699619293, 5774.0
3411, 2565.4660205841064, 6039.0
3412, 2565.6568624973297, 7706.0
3413, 2566.2438769340515, 6221.0
3414, 2566.284921646118, 6943.0
3415, 2566.960469722748, 18482.0
3416, 2567.0100140571594, 6350.0
3417, 2568.450880050659, 7656.0
3418, 2568.8785724639893, 6178.0
3419, 2570.4086005687714, 6151.0
3420, 2570.479550600052, 5972.0
3421, 2570.5491666793823, 12567.0
3422, 2571.093312740326, 6901.0
3423, 2572.2206692695618, 7777.0
3424, 2573.280737876892, 21255.0
3425, 2574.618566274643, 19374.0
3426, 2577.278959274292, 6291.0
3427, 2577.608285188675, 5674.0
3428, 2578.0188298225403, 7389.0
3429, 2578.278142929077, 2216.0
3430, 2578.5088534355164, 7654.0
3431, 2578.6686441898346, 6589.0
3432, 2578.949354171753, 18606.0
3433, 2580.035439491272, 5825.0
3434, 2580.1545779705048, 20066.0
3435, 2581.194492340088, 6353.0
3436, 2581.83921957016, 6491.0
3438, 2583.203563451767, 6877.0
3439, 2583.953041791916, 6362.0
3440, 2586.6686840057373, 6294.0
3441, 2587.5611176490784, 22101.0
3442, 2589.504857778549, 6911.0
3443, 2591.3849201202393, 6729.0
3444, 2591.6651813983917, 7261.0
3445, 2593.7982795238495, 8182.0
3446, 2594.0433979034424, 6077.0
3447, 2594.8186836242676, 6427.0
3448, 2596.8478677272797, 6288.0
3449, 2597.0808475017548, 4706.0
3450, 2597.401158809662, 21868.0
3451, 2599.0355989933014, 6393.0
3452, 2599.155382871628, 6721.0
3453, 2599.205073595047, 6189.0
3454, 2599.295751094818, 7907.0
3455, 2600.0854303836823, 6737.0
3456, 2600.9655656814575, 5925.0
3457, 2601.085262775421, 6384.0
3458, 2601.827991962433, 6193.0
3459, 2601.839061498642, 6477.0
3460, 2602.2541382312775, 23133.0
3461, 2603.471731185913, 6641.0
3462, 2603.8638286590576, 6736.0
3463, 2605.977849006653, 6372.0
3464, 2606.067800760269, 19969.0
3465, 2606.6476261615753, 15706.0
3466, 2609.4677374362946, 6510.0
3467, 2609.517917871475, 6994.0
3468, 2609.6773455142975, 6104.0
3469, 2610.159078359604, 6447.0
3470, 2613.8450434207916, 6266.0
3471, 2613.8636400699615, 17744.0
3472, 2613.9077637195587, 19920.0
3473, 2614.4180669784546, 19736.0
3474, 2615.0115225315094, 7167.0
3475, 2615.5220160484314, 5862.0
3476, 2615.950042963028, 5743.0
3478, 2616.2700366973877, 6887.0
3479, 2616.848160505295, 20890.0
3480, 2616.849160194397, 6366.0
3481, 2617.2920558452606, 8188.0
3482, 2619.1299121379852, 7194.0
3483, 2619.17942237854, 18776.0
3484, 2619.369910955429, 7189.0
3485, 2620.8716390132904, 5835.0
3486, 2621.0119338035583, 19961.0
3487, 2622.3820011615753, 5688.0
3488, 2623.1842517852783, 2887.0
3489, 2623.8557529449463, 12269.0
3490, 2623.9505577087402, 4681.0
3491, 2624.160242795944, 3132.0
3492, 2626.910105228424, 18877.0
3493, 2627.4901282787323, 6267.0
3494, 2627.530378818512, 26582.0
3495, 2628.6508123874664, 6469.0
3496, 2628.879627227783, 6000.0
3497, 2629.2501327991486, 5625.0
3498, 2629.5502150058746, 6677.0
3499, 2630.838042497635, 7145.0
3500, 2632.340250015259, 6677.0
3501, 2633.080164194107, 20025.0
3502, 2633.590627670288, 5878.0
3503, 2634.500072479248, 17156.0
3504, 2634.920320749283, 7229.0
3505, 2636.8262569904327, 5739.0
3506, 2637.004012823105, 10181.0
3507, 2637.0942289829254, 4166.0
3508, 2637.255200147629, 7323.0
3509, 2639.0238580703735, 6308.0
3510, 2639.094475507736, 13482.0
3511, 2639.3237347602844, 7347.0
3512, 2640.2061688899994, 5886.0
3513, 2640.2772760391235, 6423.0
3514, 2641.1364374160767, 6662.0
3515, 2641.9620265960693, 8089.0
3516, 2642.0830793380737, 6483.0
3517, 2642.1223962306976, 9590.0
3518, 2642.242767095566, 6491.0
3519, 2643.3751831054688, 5871.0
3520, 2644.004226207733, 6433.0
3521, 2644.054746866226, 6554.0
3522, 2644.8920447826385, 3055.0
3523, 2645.990292787552, 6856.0
3524, 2646.2303862571716, 8538.0
3525, 2648.592655658722, 5853.0
3526, 2648.9987800121307, 21087.0
3527, 2651.222643852234, 7218.0
3528, 2651.2422404289246, 6148.0
3529, 2651.6123521327972, 21186.0
3530, 2651.9926993846893, 7675.0
3531, 2653.552167892456, 6170.0
3532, 2655.8851766586304, 8636.0
3533, 2658.136410474777, 6259.0
3534, 2658.8242995738983, 10342.0
3535, 2660.5793404579163, 21236.0
3536, 2661.1029098033905, 25220.0
3537, 2663.4448506832123, 6726.0
3538, 2663.9085924625397, 18348.0
3539, 2664.648666381836, 22631.0
3540, 2664.834853887558, 7978.0
3541, 2665.9633593559265, 7983.0
3542, 2666.4028902053833, 6639.0
3543, 2666.682540178299, 6567.0
3544, 2667.4488291740417, 6723.0
3545, 2667.46905374527, 6215.0
3546, 2668.008786201477, 21156.0
3547, 2668.1202759742737, 11782.0
3548, 2668.5187866687775, 9989.0
3549, 2668.5593791007996, 21255.0
3550, 2671.44136095047, 8718.0
3551, 2671.6910874843597, 6920.0
3552, 2672.2396290302277, 3259.0
3553, 2672.8129918575287, 6720.0
3554, 2672.9192402362823, 7865.0
3555, 2673.149321079254, 25868.0
3556, 2674.9474923610687, 9984.0
3557, 2675.0373265743256, 5886.0
3558, 2675.1368374824524, 21845.0
3559, 2676.841677427292, 7503.0
3560, 2676.8856308460236, 23457.0
3561, 2679.17738199234, 6167.0
3562, 2679.2279443740845, 22021.0
3563, 2680.123569250107, 7538.0
3564, 2682.4415543079376, 7464.0
3565, 2682.8517162799835, 14647.0
3566, 2683.361472129822, 7314.0
3567, 2683.5515854358673, 6157.0
3568, 2683.691812992096, 6311.0
3569, 2684.473612308502, 9173.0
3570, 2684.8042051792145, 20448.0
3571, 2685.9136090278625, 6236.0
3572, 2686.877450942993, 20802.0
3573, 2688.507560968399, 20321.0
3574, 2691.2858366966248, 4734.0
3575, 2691.846107006073, 7445.0
3576, 2691.885645866394, 5902.0
3577, 2693.9601464271545, 7263.0
3578, 2694.000597000122, 6141.0
3579, 2694.309149503708, 6482.0
3580, 2695.4037907123566, 13350.0
3581, 2696.4039208889008, 5955.0
3582, 2696.523448705673, 6166.0
3583, 2698.2399804592133, 7036.0
3584, 2698.5397942066193, 6606.0
3585, 2698.8156037330627, 21922.0
